text,label
"And yet, we reject the continuity of the works of the army and security institutions
We call for dissolving the security apparatus and restructuring the army and the judiciary
9",1
"The UN Security Council stated that it is calling for holding political negotiations and achieving political transition on the basis of Geneva Communiqu
The establishment of a transitional governing body has been very clear and explicit in the Communiqu
And thus, we call the UN Envoy to engage directly into the implementation of the Geneva Communiqu in a manner that is surrounded with regional and international guarantees; all without reverting to any preempted measures or committees formed that would consume time and lead to the rendering of the Geneva Communiqu void of content",1
"10
We emphasize the necessity of having real guarantees that obligate to all parties to implement whatever is agreed upon; as the Syrian regime has been accustomed to non-commitment to all resolutions throughout the past five years
11",1
"The explicit grave Russian intervention on Syrian territory is undermining the efforts exerted to reach a political solution
12
We call upon the UN and the UN Security Council to bear their responsibilities towards the Syrian tragedy, and to act seriously towards the implementation of the relevant resolutions in a manner that serves the interests of the Syrian people",1
"Then on 18 September 2015, a document was released titled The Five Principles of the Syrian Revolution and decorated with the j?hil? flag of Sykes-Picot
In it, they said: This is a declaration to the great Syrian people and the freemen of the world everywhere
As-Sal?mu alaykum wa rahmatull?h wa barakatuh",1
"The Syrian revolution was launched against tyranny, corruption, and oppression, and to achieve justice, transparency, and the recovery of ravished honor and freedom
The revolution resisted what the regime confronted it with including various kinds of repression and offence
The Syrian people, the launchers of this revolution, are not able to compromise their human and national rights guaranteed to them by Islam and all the heavenly religions and the international laws and systems",1
"They will carry on upon their path, holding on to all of its goals, through all legit means
Amongst these means is a political solution in accordance with the following fixed principles: 1) Eliminating Bashar al-Asad and all the pillars of his regime and to bring them before a just trial
2) Dismantling the tyrannical intelligence and military apparatuses and building security and military apparatuses based upon honest national roots while preserving the other state institutions",1
"3) The expulsion of all the foreign and sectarian terrorist forces from Syria, represented by the Iranian Revolutionary Guard, Hezbollah, Abul-Fadl al-Abb?s militia, and the Islamic State organization
5 4) Preserving the unity of Syria as a country and people and preserving its independence, sovereignty, and its peoples identity
5) Rejection of any distribution of power based on political agendas and sectarianism",1
"Any method followed in negotiations for a political solution while not taking into account the dreams of the Syrian people is an attempt to bypass their goals
Accordingly, it is considered a waste of time
Similarly, any attempt to solve the important issues such as reconstruction, combatting terrorism, achieving domestic security and peace, and establishing a constitutional system, while not proceeding from the fixed principles of our great people will not be accepted by the Syrians, because doing so only dwarfs their cause and examines the symptoms while ignoring the root of the problem",1
"Although, we consider that every effort provided to save Syria to be an appreciated effort, we believe that delaying the decision on the major issue  which is the departure of al-Asad and his militias, the establishment of a united, independent, national, Syrian state  without guaranteeing any serious promises in this regards, will only increase the complexity of the problem and the depths of the wounds
The Security Council  which is responsible legally, politically, and morally to preserve world peace  has failed to defend the Syrian people, contribute in achieving their noble goals, and prevent the occurrence of massacres carried out against them
This is while we see attempts to rehabilitate the regime, even serious endeavors to make it a part of the present and future of Syria",1
"We also see the Security Council ignoring the terrifying massacres that occurred and continue to occur before and after the presidential statement
The national forces who signed this document reaffirm their adherence to the fixed principles of the Syrian people in their glorious revolution and consider that any transgression against these principles to be negligence towards the rights of the Syrians, disdain of their blood and sacrifice, and an effort that will never succeed, because it assumes and enforces a foundation that is rejected legally, politically, and morally
This was followed by a third document released on 3 October 2015",1
"In it, they say: Political offices of the undersigned rebel factions and the Syrian Coalitions political committee held a meeting and thoroughly studied the proposals put forward by the UN envoy Staffan de Mistura, namely the Working groups initiative
After in-depth reviewing of the regional and international reality engulfing the Syrian arena as well as recent sensitive developments with profound field and political influence, and out of our concern for the possibility of launching a new failed political process costing Syrians even more thousands of lives, and more destruction to the remnants of the countrys infrastructure, we affirm the following points: First: Participants in the meeting emphasize their commitment to reaching a political solution to achieve the goals of the revolution, preserve the identity of the Syrian people and end their suffering
This political process however must ensure that the current regime is not reproduced or that its head and pillars, whose hands are stained with the blood of Syrians, are not given any role in the transitional political process or in Syrias future",1
"Second: While forces of the revolution and the opposition have always dealt fully positive with the UN envoy despite the absence of any practical results on the ground, they emphasize they will continue to positively deal with the United Nations in order to achieve the interests of the Syrian people
Third: The Syrian people have completely lost confidence in the ability of the international community to support their cause after five years of regime crimes committed against them with Iranian military support, Russian political coverage and a legitimacy that the international community still insists on providing to the murderous regime
The current popular outrage must be taken into account in any political process which must be preceded by real steps to win the confidence of the Syrian people",1
"The most important of these steps is to explicitly declare that the head of the regime and its pillars cannot be given any role to play in the political process
Fourth: Bashar al-Assad has no place in any political process depending on the following legal and practical reasons: Bashar al-Assad inherited power in an entirely illegal way
Bashar al-Assad became a war criminal the moment he began killing Syrians who peacefully demanded their rights",1
"He used illegal chemical weapons against innocent civilians
These crimes have been documented by neutral international organizations to prevent any doubt in the matter
Bashar al-Assad and his regime have shown utmost reluctance to engage in any political process, have not abided by any declared truces, and have shown non-cooperation with the international community purely with humanitarian issues",1
"All of this has left him with no credibility or confidence
While Bashar al-Assad and his regime have failed in their alleged war against ISIS or to achieve any intellectual or field victory against this extremist organization, there is compelling evidence on full coordination between the two sides and the role Assads regime plays in the emergence of ISIS
6 Bashar al-Assad has opened the doors of Syria to foreign militias who commit the worst sectarian massacres at the same time as fuelling sectarian rhetoric, which deprives him of any eligibility to participate in any political process that aims to unite the country",1
"Finally, Bashar al-Assad has handed over Syria to Iranian and Russian invaders, thus committing an unforgivable act of betrayal to the countrys history, its future and dignity
Fifth: We consider that dissolving the security agencies and the restructuring of the military institution directly responsible for killing Syrians an essential item for any political solution
This beleaguered and crumbling military institution has turned into sectarian militias led by Iran",1
"It cannot therefore form the nucleus of a national army, nor can it be trusted by the Syrian people to restore security and stability to the country
Sixth: The formation of a transitional governing body is a process of full transfer of power in which Bashar al-Assad and pillars of his regime have no place
We emphasize the need to preserve state institutions and prevent their disintegration as they belong to the Syrian people, and to prevent the country from sliding into more chaos",1
"Seventh: We consider that proposing the Working groups initiative ignores the majority of the relevant United Nations resolutions on Syria, particularly resolutions 2118, 2165 and 2139
This initiative is in fact a complicated political process that requires confidence-building between the Syrian people on the one hand and the party that will sponsor the political process, namely the United Nations
Confidence-building can only be achieved through the implementation of the above-mentioned UN resolutions that the Syrian regime has so far disabled them",1
"Eighth: We consider that the Working groups initiative in its current form and its unclear mechanisms provides the perfect environment to reproduce the regime
These Working groups must instead be based on clear principles regarding standards for selecting the participants in these groups and the final vision for the solution
Ninth: We condemn Russias direct military escalation in Syria and consider the Syrian regime fully responsible as it has turned Syria into a hotbed for foreign intervention",1
"The silence of the international community also bears responsibility for this escalation and represents a point of no return in the relationship between the Syrian people and Russia
This escalation clearly shows that Russia is not serious or sincere in its commitment to the political process, and that it has never been a honest mediator but a party to the conflict and a key ally of the criminal regime
Tenth: While forces of the revolution and its institutions reaffirm commitment to our people, we vow to exert the utmost efforts to close ranks and correct previous mistakes",1
"We also vow that the revolution will remain faithful to its principles and the blood of its fallen heroes, and that we will strike a balance between achieving our objectives and safeguarding our fundamental principles
We also pledge to alleviate the suffering of our people, expedite victory and to dedicate our political and military capabilities for this purpose
Accordingly, the Working groups initiative in its current form is unacceptable neither practically nor legally unless the above-mentioned points are taken into consideration and the ambiguities shaping the mechanisms of this initiative are resolved",1
"Our recent withdrawal from Jaysh al-Fath has a number of reasons
A) Some of the factions in Jaysh al-Fath support missions contradicting the Islamic Shar?ah
This is clear in the last De Mistura statement released in which the sixth clause dictates: Respecting the will of the Syrian people; as the Syrians are the sole beholders of the power for founding the Constitution of the future Syria and approving each of its articles",1
"This means that there should be no prior princi ples imposed on the people as a way for confiscating their free will! There were other clauses in the document that we consider to oppose the Shar?ah including the welcoming of Turkish intervention and other defeatist statements
Therefore, Shaykh Ab? Muhammad al-Adn?n? said, As for you, O factions of apostasy and treachery, O factions of disgrace everywhere, O scum
Is it not time you learn a lesson from your predecessors from amongst the factions all the long years in Iraq? Did you not benefit from the lessons you were taught in Sh?m?  By Allahs permission, we are coming to you (O soldiers of the factions)",1
"And by Allah, we hold you as pitiful
So take these words from us and understand them
We know that your intentions, goals, and conditions are various",1
"Some of you fight us because of our religion, as you dont want an Islamic state, out of dislike for the law of Allah, in support of the taw?gh?t, and while being content with manmade laws
These are a small selection of you
Many of you fight us despite claiming to want implementation of the law of Allah",1
"But they have deviated and not found the correct path
Some of you fight us thinking we are a barbaric enemy against the Muslims
Others fight for the sake of the Duny? or a salary from the factions",1
"Others fight out of pride and bravery
And others have other various forms of intentions and evil
But know that we do not differentiate between these intents and goals and that our ruling upon you after overpowering you is one: a bullet splitting the head or a sharp knife inside the neck",1
"Shaykh Ab? Muhammad al-Adn?n? advised the Sahwah soldiers, By Allahs permission, O soldiers of the factions, we are coming to wherever you might be even if after some time
We did not come initially for you, so do not stand in the face of the muj?hid?n
Whoever throws his weapons aside and repents is safe",1
"Whoever sits in the masjid and repents is safe
Whoever enters his home, closes his door, and repents, is safe
Whoever from the factions and brigades abandons the war against us and repents is safe",1
"They are safe concerning their lives and wealth despite the severity of their former enmity towards the muj?hid?n and despite the amount of transgression theyd committed before
O Allah, we have conveyed, so witness [Say to Those Who Disbelieve, You Will Be Overcome]
The Islamic State is b?qiyah (remaining)",1
"It is b?qiyah because it was built from the corpses of the shuhad? and it was watered with their blood, and by this the market of Jannah was convened
It is b?qiyah because the success granted by Allah in this jih?d is clearer than the sun in the middle of the sky
It is b?qiyah because it was not soiled by har?m income nor a distorted methodology",1
"It is b?qiyah by the truthfulness of the leaders who sacrificed their blood and the truthfulness of the soldiers who raised it with their forearms; we consider them such, and Allah is their judge
It is b?qiyah because it united the muj?hid?n and is the refuge of the oppressed
It is b?qiyah because Islam has begun to rise and climb, the dark cloud has begun to scatter, and kufr has begun to be defeated and exposed",1
"It is b?qiyah because it is the supplication of the oppressed, the tear of the bereaved, the cry of the prisoner, and the hope of the orphan
It is b?qiyah because kufr in all its religions and sects gathered against it and because every treacherous and cowardly person of desire and heresy began to slander and defame it; so we became certain of the truthfulness of the goal and correctness of the path
It is b?qiyah because we are upon certainty that Allah will not break the hearts of the oppressed muwahhid?n and He will not let the oppressive people rejoice over such a defeat",1
"It is b?qiyah because Allah c promised in His explicit revelation by saying, {Allah has promised those who have believed among you and done righteous deeds that He will surely grant them succession to authority upon the Earth just as He granted it to those before them and that He will surely establish for them therein their religion which He has preferred for them and that He will surely substitute for them, after their fear, security} [AnN?r: 55]
{And Allah is predominant over His affair, but most of the people do not know} [Y?suf: 21]
""The Islamic State is baqiyah (remaining",1
"It is baqiyah because it was built from the corpses of the shuhada and it was watered with their blood, and by this market of Jannah was convened
""
Shaykh Ab? Muhammad al-Adn?n? (hafidhahull?h)  the official spokesperson of the Islamic State  said, O muwahhid?n in Europe, America, Australia, and Canada O muwahhid?n in Morocco and Algeria O muwahhid?n in Khur?s?n and al-Qawq?z O muwahhid?n everywhere upon the face of the earth O brothers in creed O people of wal? and bar? O patrons of the Islamic State O you who have given bayah to the Khal?fah Ibr?h?m everywhere O you who have loved the Islamic State O you who support the Khil?fah O you who consider yourselves from amongst its soldiers and patrons Your state is facing a new campaign by the crusaders",1
"So O muwahhid, wherever you may be, what are you going to do to support your brothers? What do you wait for while the people have become two encampments and the heat of the war increases day by day? O muwahhid, we call you up to defend the Islamic State
Dozens of nations have gathered against it
They began their war against us at all levels",1
"So rise O muwahhid
Rise and defend your state from your place wherever you may be He also said, O muwahhid, do not let this battle pass you by wherever you may be
You must strike the soldiers, patrons, and troops of the taw?gh?t",1
"Strike their police, security, and intelligence members, as well as their treacherous agents
Ruin their sleep
Embitter their lives for them and busy them with themselves",1
"If you can kill a k?fir American or European  especially the spiteful and filthy French  or an Australian, or a Canadian, or any other k?fir from the harb? kuff?r, including the citizens of the countries that entered into a coalition against the Islamic State, then rely upon Allah, and kill them in any manner possible, regard less of the method [Indeed Your Lord is Ever-Watchful]
They trick the people and say, A project for the Ummah
1 They then interpret this whenever they need as a project for Syria alone, encompassing only its land and revolutionaries  This playing on words is an attempt to beautify the proposals of the kuff?r and apostates",1
"The samm??n [the avid listeners to the kuff?r] do this so as to offer the kuff?rs proposals through themselves as Islamic proposals
They beautify the proposals and offer them as if the proposals were their own, when the reality is they are nothing but the messengers of the apostates, and in the best case, they are parrots repeating the proposals of the hypocrites and apostates who use these samm??n as a part of the war against Islam  The projects of kufr would never penetrate us except through the samm??n, not through the ranks of apostate secularists, the atheist liberals, and their parties I will mention some of their traits in this era  but it isnt necessarily the case that every faction of them has all these traits: 1) They beautify and propagate the principles of the kuff?r including nationalism, human rights, and minority rights
2) They flatter the apostate groups and claim that the muj?hid?n oppress them",1
"3) They ask that the muj?hid?n and apostates refer to them for arbitration, as if the two sides are equal
4) They announce their acceptance of the kuff?r as leaders for the lands
They cooperate with them, welcome them, and follow their orders",1
"5) They safeguard and sanctify the borders that the crusaders and descendants of pigs fabricated
6) They implicitly and explicitly slander the muj?hid?n
They ally with every debased person and apostate party, granting them refuge out of fear that the hands of the muj?hid?n might reach them",1
"7) They accuse the peo-ple of ?m?n with extremism and lack of goodness
They give verdicts that it is prohibited to perform jih?d with the muj?hid?n
8) They describe the conceding defeatists as moderates",1
"9) They declare their loyalty to international law
10) They ally with the enemies of jih?d and those who obtain financial aid from the people of kufr and aggression
11) They seek the support and aid of the kuff?r and apostates",1
"12) They turn a blind eye towards the crimes of the apostates and the kuff?r, whereas they dig for the mistakes of the good muj?hid?n
13) They have blind eyes, deaf ears, and mute tongues towards the k?fir and apostate enemies, whereas they have sharp tongues against the people of ?m?n and jih?d
14) They throw bad labels at the muj?hid?n",1
"They call them the other face of the Khaw?rij state and a party of deviance and terror, whereas they are more worthy of the description of deviance and farther from the truth and truthfulness
15) They declare their bar?ah from Salaf? Jihadism
16) They describe the muj?hid?n as Khaw?rij, extremists, and corrupters",1
"They wag their tails in front of the apostates
17) They call the taw?gh?t wul?t um?r [the people of authority]
But this is a lie, misguidance, and falsehood",1
"18) They prohibit that jih?d spreads to all the Muslims and interpret the Ummah to be Syria alone, the Syrian land, the Syrian country! 19) If a k?fir or t?gh?t dies, they rush to offer condolences and shed tears over him
They support them in their wars that are not jih?d for Allahs sake
20) They call the muj?hid?n takf?riyy?n because the muj?hid?n pronounce takf?r upon the crusaders, the Jews, the zan?diqah, and the apostates",1
"21) They welcome cooperation with the k?fir and apostate states
22) They follow and call for strict regionalism, as if they hold Sykes-Picot to be holy
23) They call for a state of justice, law, and freedom, because they are embarrassed of Islam",1
"2 24) They strive to guarantee safety for all the sects of kufr, apostasy, and heresy, so that these sects and the head of kufr [America] approves of these factions
25) They announce their respect of human rights pacts
26) They are embarrassed of the word jih?d, replacing it with revolution, revolutionary, and revolutionary action",1
"27) They promise not to own or attempt to obtain weapons of mass destruction, so as to calm Israel
28) They announce that their operations are restricted to the Syrian lands, to calm the Jews
29) They ask America to use them while not fearing that Allah will replace them  These are some of their traits",1
"And the matter is more disastrous and the calamity is even more widespread They attempt to seduce the muj?hid?n into accepting stipulations formulated in Ibl?ss lodge
Ibl?s then applied the appropriate makeup and gave the stipulations to the samm??n so that they could promote them
From amongst the demands they made in accordance with the desires of Shayt?n and his proxies were:  that operations are executed by Syrians alone and that the muh?jir?n are banished",1
"They also refused to denounce the pacts they formerly released, doing so in service of Shayt?n and his proxies
Let us discuss these demands from a number of angles
Who is the real demander of these stipulations? Is the demand from the samm??n or from the intelligence apparatuses of the apostate regimes behind these samm??n, the apparatuses these samm??n deal with? From the pacts that these samm??n announced before  a pact they recently declared their continued commitment to and refusal to renounce  was a pact published due to instructions from Turkey and Qatar, resulting from Western requests",1
"The samm??n themselves admitted this in the presence of numerous leaders of the muj?hid?n, my poor self being amongst them
It becomes clear that the declarations and demands of the samm??n are nothing but an execution of the demands of the apostate states, who have behind them the centers of kufr and international masonry
So the demands of the samm??n are nothing but a demand from the apostates and the execution of the demand is done in obedience to the apostates, in line with their ranks",1
"Can this be accepted by someone whose heart was touched by ?m?n or who tasted obedience to Allah? And are these demands in accordance with the Shar?ah or in opposition to it? 1) There is no doubt they oppose it rom a number of angles  Unity of ranks is not viewed by them except through the eyesight of a chicken
They look to Syria as being the whole world  They then unify with the people of the American Military Operation Cooperation room, the followers of America, the soldiers of Ibl?s, and everyone upon whom the devils descend
2) Accepting the stipulations of the samm??n also means approving or even partaking in their relationships and their receiving of instructions from the apostate states, and this is a man?t3",1
"3) Accepting the stipulations of the samm??n also means approving of their seeking help from the kuff?r, and this is not permissible according to the Shar?ah
4) Accepting the stipulations of the samm??n also means approving of their restricting of jih?d to the Syrian lands, a becalming message to the Jews
This is not permissible according to the Shar?ah, and is a form of foul regionalism",1
"5) Accepting the stipulations of the samm??n also means approving of their safeguarding of apostate and heretical sects, and this is a man?t
6) The rest of the disasters found in their pacts including the struggle to establish a state of justice, freedom, and law, and other deviances, are not hidden from anyone with a mind even if he is a layman in Shar?ah
He then describes them as an ally whose decision is in the hands of apostate regimes and who are allied to the apostate regimes and groups",1
"They blatantly call to what is demanded from them by the kuff?r and apostates
This party with these traits leads the Jabhah [Jawl?n? front] towards the camp of treachery
If the Jabhah refuses to partake in the treachery of the samm??n, it will not be able to go back to square one, thereby bringing about its own end He continues saying, Maybe some of the tricksters and circus performers of the Jabhah think that their abilities are very great and that they are able to trick the samm??n and tolerate them",1
"But I say that this idea is very similar to that of the Ikhw?n who want to trick America, for the samm??n are not the player in front of the Jabhah, rather the samm??n are a bride on the stage of brides who are moved by strings in the hand of America, the head of the axis of evil, representing the Zionist-crusader coalition and those who follow its caravan from the apostate regimes, the Mossad, and all the forces of kufr who have declared war against Islam
I know that the opinion of the tricksters is not like this and that they continue to assume the best in the samm??n
Im very sorry to say that these people are very, very few",1
"Alhamdulill?h
They are in a distant delusion, straying in the passes of falsehood and crypts of deviance
The samm??n announced and continue to announce that they will never abandon the support coming to them from the apostate states",1
"So when the Jabhah unites with them in a single body, what applies to them applies to it, including the seeking of help from the kuff?r and the submission to their conditions
This contradicts the teachings of the religion To be brief, the samm??n are like a girl who lost her virginity by having har?m relationships with the apostate regimes behind her
She was irritated by every woman who preserved her honor, chastity, principles, and religion, and instead of repenting to Allah, she wants to entangle every chaste women so that they are like her in vileness",1
"Allah (ta?l?) said, {They wish you would disbelieve as they disbelieved so you would be alike
So do not take from among them allies until they perform hijrah for the cause of Allah} [An-Nis?: 89] Some of those with heartburn ask where the jih?d scene is headed and they expect a military conflict with the samm??n  I say, yes, the condition is dangerous
The condition in the arena is dangerous  As for the issue of a conflict with the samm??n, then I ask Allah that it doesnt reach that, and that He prepares for the samm??n one who will return them to the truth",1
"Nevertheless, the matter is severe What is the difference between the group of samm??n and between Hazm and Jam?l Mar?f? Keep in mind that they gave refuge to the groups of Hazm and Mar?f after our conflicts with them
What is the difference between the group of samm??n and between Zink? and Zahr?n All?sh? Keep in mind that the samm??n are linked to All?sh through a coalition and strive to form a coalition with Zink? and its likes! All of them collect money from the outside
All of them follow agendas from the outside",1
"And when the samm??n ally with people like these, it indicates that there is no difference between them
And when the samm??n denounce the actions of the Jabhah against Jam?l Mar?f and Hazm, this means they are in the other camp
And when they take arms from Mar?fs group, claim that there is a se cret bayah from Mar?fs group to them, and protect them from the Jabhah, this means they are in the other camp",1
"Hazm, Jam?l Mar?f, the samm??n, Zink?, and their likes are connected to foreign agendas
They all receive aid from the governments of apostasy and kufr
The samm??n gave refuge to Mar?f and Hazm and protected them from us",1
"All of them execute what is dictated to them
But the master of all of them has not asked from the samm??n what he asked from Hazm and Mar?f
Their like is that of the scholars of the t?gh?t  What the t?gh?t of Syria and t?gh?t of Egypt demanded from their muftis, the Saudi t?gh?t did not demand initially",1
"So the Saudi scholars appeared more acceptable
But when the Saudi t?gh?t demanded from its scholars the same as the other taw?gh?t, they executed what was required of them  Rather, they did so in a more harmful and dangerous way
This is the exact difference between the samm??n and between Hazm and Mar?f",1
"All the movements that collect money  throughout history and to this day and age  have submitted to their masters and executed their orders when demanded
They will remain slaves to those who pay them
4 He then ends his article with poetry in which he refers to the factions as the ambassadors of the Jews and crusader party who seduce the people of chastity and purity",1
"These ambassadors drive the missions of kufr to us while displaying love for the lands of Sh?m  They are just the messengers of the enemies and apparatuses of the forces of apostasy
Ab? Fir?s responded by writing an article titled The Bankrupt Ones
In it he said, He who read the response of my brother Ab? Abdill?h ash-Sh?m? gets the impression that Ab? Abdill?h read my article online and had not known about it before! The truth is that I showed the article to my brother Ab? Abdill?h ash-Sh?m? two months before publishing it",1
"It earned his praise  So why did he approve of it only to later censure it? Is it an independent opinion that he reached later, or pressure upon our brother Ab? Abdill?h ash-Sh?m?? Was he pressured so strongly? Allah knows best
After quoting these various leaders he says, My words on the samm??n were based on facts
Before you are a selection of these facts",1
"My words were not based on suspected outcomes
""
The spark has been lit here in Iraq, and its heat will continue to intensify  by Allahs permission  until it burns the crusader armies in D?biq",1
"Shaykh Ab? Musab az-Zarq?w? ? said, The statements of the Salaf pronouncing takf?r upon the R?fidah are famous
Im?m Ahmad ? was asked about one who curses Ab? Bakr, Umar, or ?ishah
He replied, I dont consider him to be upon Islam [As-Sunnah  Al-Khall?l]",1
"He also said, I fear kufr for those who  like the R?fidah  curse the Sah?bah
We can safely say that one who curses the Sah?bah of the Prophet ? has left the religion [As-Sunnah  Al-Khall?l]
He also said, The R?fidah are those who declare bar?ah from the Sah?bah of Muhammad ?, curse them, degrade them, and curse the leaders of the Sah?bah except for four: Al?, Amm?r, al-Miqd?d, and Salm?n",1
"The R?fidah have nothing to do with Islam at all [As-Sunnah]
Al-Bukh?r? ? said, It makes no difference to me whether I were to pray behind a Jahm? or R?fid? or behind a Jew or Christian
They are not to be greeted with sal?m",1
"Their ill are not to be paid a sick visit
They are not to be married
Their funerals are not to be attended",1
"The meat they slaughter is not to be eaten [Khalq Af?l al-Ib?d]
Ahmad Ibn Y?nus ? (died 227AH) said, If a Jew were to slaughter a sheep and a R?fid? were to slaughter one, I would eat from the sheep slaughtered by the Jew and not eat from the one slaughtered by the R?fid?, because the R?fid? is a murtadd [As-S?rim al-Masl?l  Ibn Taymiyyah]
Ibn Hazm ? said, The R?fidah are not from the Muslims [Al-Fisal]",1
"Ibn Taymiyyah ? said, Whoever claims that some ?y?t of the Qur?n were deleted or hidden
then there is no difference of opinion on making takf?r of him
Also, whoever claims that the Sah?bah apostatized after Ras?lull?h ? except a very few who didnt exceed a dozen, or that they mostly became fuss?q (major sinners), then there is no doubt on making takf?r of him, because he has denied the praises of them that the Qur?n dictated in several places",1
"Rather, whoever doubts the kufr of such a person, then takf?r of him is obligatory
This is because the meaning of this statement is that the transmitters of the Qur?n and the Sunnah were kuff?r or fuss?q
It also means that those indicated by this verse {You are the best nation produced for mankind} [?l Imr?n: 110], whose best generation was the first, were mostly kuff?r or fuss?q",1
"It also means that this Ummah was the worst of nations and the predecessors of this Ummah were the most evil of its people! The kufr of such a person is known by necessity from the religion of Islam [As-S?rim al-Masl?l]
As-Sam?n? said, The Ummah has Ijm? on takf?r of the Im?miyyah because they believe the Sah?bah to be deviant and reject the Ijm? of the Sah?bah and attribute to them matters that are not befitting of them [Al-Ans?b] [Abridged from Hal At?ka Had?th ar-R?fidah 1]
Shaykh az-Zarq?w? ? also said, The im?ms of the Salaf pronounced takf?r upon the R?fidah and exposed their reality  Im?m M?lik ? said, He who curses the Sah?bah of Ras?lull?h ? has no share of Islam [As-Sunnah  AlKhall?l]",1
"M?lik also commented on the following verse: {And the description of them [the Sah?bah] in the Inj?l is as a plant which produces its offshoots and strengthens them so they grow firm and stand upon their stalks, delighting the sowers  so that Allah may enrage by them the kuff?r} [Al-Fath: 29] by saying, Thus whoever is enraged by the Sah?bah is a k?fir
Im?m ash-Sh?fi? followed him in this deduction [Il? Ummat? al-Gh?liyah]
He also said in his infamous letter censuring Shaykh azZarq?w? ?, If attacking some of the heads of the Sh?ah is necessary [as you claim], then why do you attack the laymen of the Sh?ah? Doesnt this lead to their false beliefs taking root deeper in their hearts, whereas the obligation upon us is to speak to them with dawah and clarify and convey the truth to them so that they might be guided to it? Will the muj?hid?n ever be able to kill all the Sh?ah of Iraq? Did any Islamic state in history ever try to do so? Why are the laymen of the Sh?ah killed despite them being excused due to their ignorance? And what would we have supposedly lost if we had not targeted the Sh?ah?  And do our brothers forget that both we and Iran are in need of each other not harming one another during this era in which the Americans target us both? He said in another letter censuring the targeting of R?- fid? temples, markets, and neighborhoods that he believes these deeds spill inviolable blood, as the blood of the women, children, and commoners of the Sh?ah  except their fighters  is inviolable, because they are excused due to ignorance",1
"He then goes on to say mockingly, Do you want to kill all the Sh?ah of Iraq? Then follow them up by killing all the Sh?ah of the Arabian Gulf and Peninsula? Then the Sh?ah of Iran, Sh?m, and the rest of the world?! He also said, [The muj?hid?n] must not fight the deviant sects such as the R?fidah, the Ism??liyyah, the Q?diy?niyyah, and the deviant Sufis, as long as these sects do not fight Ahlus-Sunnah
If they fight Ahlus-Sunnah, then the response should be limited to the fighters of these sects, while at the same time we must clarify that we are only defending ourselves
We must avoid striking their non-fighters, their families, their homes, their places of worship, their celebrations, and their religious gatherings  As for the areas that fall under the control and authority of the muj?hid?n, then these sects should be treated with wisdom after dawah, promoting awareness, exposing shubuh?t, and commanding the good and forbidding the evil in a manner that does not lead to a greater harm, such as the muj?hid?n being cast out of those regions or the masses revolting against them or a fitnah being instigated that the enemies of the muj?hid?n will exploit to occupy these regions [General Guidelines for Jih?d? Activism]",1
"The nationalist Taliban also defended the R?fid? state of Iran  both its government and public  saying, The Islamic Emirate of Afghanistan denounces the new punishments by the Security Council against the Islamic Republic of Iran and the censures against this country and its people
The Emirate considers these decrees invalid
The Islamic Emirate, in accordance with its stance of sympathizing with nations, considers the last and previous economic threats from the Security Council to be a great transgression and oppression against the rights of Iran and its people",1
"In this regards, we say that the harmful effects and negative consequences of these warnings fall directly upon the public of Iran
So we demand that all matters be resolved and all problems settled through discussion and understanding [Statement from the Political Committee of the Emirate on Several Events regarding Afghanistan and the World]
During the gathering, it was also emphasized that the enemy at critical moments like this before his imminent withdrawal will extend his hand, in accordance with his despicable habit to exploit incidents like the sad day of ?sh?r?",1
"He strives to plant the seeds of hypocrisy and division between the united Afghan nation so as to break up their unity
This is because the enemy has failed in achieving all his schemes and conspiracies, so he wants to exploit this event as a bayonet by which he takes revenge against our oppressed and poor nation for all his defeats
But our alert and united nation will not lose patience",1
"It will not be reckless
It will never be fooled by the likes of these schemes done by the enemy
This scheme of theirs will fail like all the other schemes and conspiracies",1
"At the end of the gathering after discussing the two incidents from all the angles, the following statement was released containing the following points
1) The Islamic Emirate offers its condolences to the families of all the afflicted and aggrieved by these two incidents
It also severely condemns all the likes of these incidents",1
"2) The Islamic Emirate considers these incidents to be the deeds and schemes of the occupation and enemies of Afghanistan
It calls all citizens to fulfill their Islamic responsibility then their national responsibility and cooperate with each other to prevent any similar incidents, because, like this incident, the acts of the enemy are against all citizens and harm our motherly Afghanistan
3) The Islamic Emirate especially requests that all the scholars and prominent figures of the Sh?ah in Afghanistan be fully alert after what took place against them and teach their people the reality, which is that the matter is not at all that of enmity between Ahlus-Sunnah and the Sh?ah",1
"They should not pay attention to any irresponsible statements from some of the domestic agents of the enemy, those who give this incident the image of being sectarian and domestic spite
These agents do so to achieve their personal goals and satisfy their masters
4) The Islamic Emirate directs all its muj?hid?n to fulfill their responsibilities and carry out the tasks they have been assigned by focusing very much on preventing such atrocious acts from being repeated [Report on the Emergency Gather ing of the Leading Sh?r? Assembly of the Emirate and the Statement Released on the Two Attacks on ?sh?r? Day in Kabul and Mazar-i-Sharif]",1
"7
Shaykh Ab? Musab ? said in his famous letter to Shaykh Us?mah Ibn L?din ?, The R?fidah are the insurmountable obstacle, the lurking snake, the scorpion of deception and malice, the prowling enemy, the deadly poison
We here wage a war at two levels",1
