text,label
"Fatwas condemning smoking have been issued in Egypt, Indonesia, Kuwait, Malaysia, Morocco (pre-colonial), Oman, Qatar, Pakistan, the Philippines, Saudi Arabia, and the UAE, among others. 
Obare is an associate editor for the Journal of Nanomaterials. She moved to the University of North Carolina at Greensboro as Dean of the Joint School of Nanoscience and Nanoengineering. Obare chairs the American Chemical Society Award for Incorporation of Sustainability into the Curriculum. 
Homeboy Industries made its first foray into the mainstream market with its salsa being sold at Ralphs Supermarket. ",0
"RT @BAKKOOONN: damn, compulsory voting. we should do that https://t.co/MD06DTr23X
RT @HWarlow: Someone had the idea of putting classical statues into modern clothing. My goodness what a difference. Looking like a hipsterâ€¦
RT @vapingbaby: imagine looking at worldwide serfdom, accelerating ecocide, resurgent fascism and breathtaking corruption and going â€œJoe Biâ€¦",1
"Trifolium pratense is used in traditional medicine of India as deobstruent, antispasmodic, expectorant, sedative, anti-inflammatory and antidermatosis agent. 
On December 17, 2018, Bibbs was claimed off waivers by the Green Bay Packers following a knee injury suffered by Aaron Jones. He played in two games with the Packers to end the season. He finished the 2018 season with career totals of 103 rushing yards, three rushing touchdowns, 16 receptions, 115 receiving yards, and one receiving touchdown. 
This biographical article relating to a Canadian football defensive back is a stub. You can help Wikipedia by expanding it.",0
"I'm begging to understand that I could legit not be able to survive this decade because of 
my declining health, so I'm trying to find ways to enjoy existence and at least try to seek 
happiness for once.
 My brother made friends with the few geeky people in the town back when he was 19ish, 
and they never let him down. I tried that too, but his advice was to never give up, and that 
you gotta wave through all the shitheads before you find any real friends.
 I've spent most of my life keeping my life to myself, I barely used blogger at all, and I kept 
my personal details private from my closest internet allies, who I've been friends with 
since 2004~2006.
 I'm sorry if I'm ranting or tl;dr'ing, and I probably should've kept this to myself, but I just 
wanted to share the fact that I was able to socialize out of nowhere after a generation of 
abuse from everyone, loneliness, being ignored all the time by my family, etc, and being 
denied a normal life ya know?",1
"gets it infected with a bunch of viruses. My closest ally in this shitty little world... We only have ONE photo of him. It's been 3 1/2 years since he's died now, and I seem to be getting hit HARD by that fact. It's getting close to being half a decade since I had any permanent allies. If you, the reader, have a pet.. Take pictures of them.

[Commenting on the year 2015:]
 my back breaking down teeth chipping off out of nowhere, no $$$$ to pay for healthcare 
cus it's 'murka, pets dying, bro getting divorced after like 1 year of marraige, rent going 
up, cost of education going up, jobs declining... fuck",1
"I don't want to be lame or anything but I should probably come out about all this.
 In this town (flora vista)..
 #1. I have no education. I dropped out of AHS back in ~10, then was forced to attend again 
and dropped out again in ~12. I had a 3.5 GPA but the culture there was backwards as hell, 
as if it was stuck in the 1950s. Nothing but savages and douchebags. I never motivated 
myself to get a GED, I need the forced classes and structure of school, but couldn't deal 
with all the methheads, roughnecks and rednecks",1
"Say you were to witness a dog being beat by a man. You are almost surely going to feel very sorry for that dog. But then say you were to witness a dog biting a man. You will most likely not feel the same pity you felt for the dog for the man. Why? Because dogs are lower than men. This same analogy applies to black and White relations. Even today, blacks are subconsciously viewed by White people are lower beings. They are held to a lower standard in general. This is why they are able to get away with things like obnoxious behavior in public. Because it is expected of them.",1
"Itï¿½s the same problem in your family, your community, your organisation, and the worldï¿½your biggest problem is a sense of SEPARATION. This sense of separation or ï¿½disconnection from the wholeï¿½ is an illusion. Science has proven that all energy in the universe is interconnected. The essence of every atom is the same ï¿½ pure energy. We are all at the core that same energy in different forms.",0
"RT @mczub: HOLY SHIT https://t.co/IaXoxBx897
RT @dagotron: You know that old saying that your politics get more conservative as you get older? It actually happens as you get richer, anâ€¦
RT @riojerbat: This will be the new format of meme https://t.co/puZEjsJvDx",1
"Judolia cordifera is a species of beetle in the family Cerambycidae. It was described by Olivier in 1795. 
Gilliam was born in Dallas, Texas. He lives with his wife Susan in Allen, Texas, just north of Dallas. He has two children and four grandchildren. His granddaughter Hollie Vise is a world champion gymnast. 
This biographical article relating to an Italian sport wrestler or wrestling coach is a stub. You can help Wikipedia by expanding it.",0
"Dickies is currently sold in all 50 U.S. states and throughout the world in countries such as Saudi Arabia, South Africa, Australia, Russia, Chile, South Korea, Japan, Taiwan, Iceland, Canada, Germany, France, Italy, Ireland with COH Sales Ltd, Croatia, the Philippines, Poland and Mexico. 
Macerals are observed under the petrographic microscope under reflected light. Coal fragments must be extremely highly polished down to less than half a micrometre before they can be observed under the microscope. 
Moreland Park was by contrast developed as a more traditional, incremental building of sub-divisions as opposed to the grand plan for Inman Park proper. ",0
"Be yourself; no base imitator of another, but your best self. There is something which you can do better than another. Listen to the inward voice and bravely obey that. Do the things at which you are great, not what you were never made for.",0
"This article about an American Episcopal or Anglican bishop is a stub. You can help Wikipedia by expanding it.
This biographical article relating to an American archery figure is a stub. You can help Wikipedia by expanding it.
This United States railway company-related article is a stub. You can help Wikipedia by expanding it.",0
"Nishioka was released by Kagoshima United at the end of the 2019 season. He later retired and was appointed as head coach of Kagoshima United's U-15 academy team. 
He was survived by three brothers, two sisters, five children, and nine grandchildren. His last surviving sibling, his youngest sister, Elizabeth (Betty) Mulcahy McKeon, was buried on June 24, 2020, in Nashua, NH.. 
Justice Asok Kumar Ganguly is an Indian jurist. He served as the Chairman of the West Bengal Human Rights Commission and as a Judge of the Supreme Court of India who delivered judgements in some high-profile cases like the 2G spectrum case. ",0
"Replacement batteries didn't help, so I instead tried using my backup flashlight: a partially-filled roll of dimes. I spent a while fumbling around with loose dimes, trying to fill up the roll, and eventually ""my brother"" came up to the other side of the locked door. He told me that he needed my help with the ghoulies. I was saying, ""Oh, fuck off. I know you're not my brother. You yourself are one of the ghoulies"", as I was continuing to fumble around trying to fill the roll of dimes. I ended up not having enough dimes to entirely fill it, but at least I had enough for it to give off a dim ray of light.",1
"Politicians writ in the same ink as Eligabolus, worshiping all that is foreign, poisonous and subversive. So these young men and women see this suicidal nihilism and isolate themselves from this mainstream, ï¿½multiculturalï¿½, egalitarian, individualistic insanity and look for allies anywhere they can find them, in the flesh or online. They congregate, discuss, despair, strategize, debate and plan. They decry weakness, mock fecklessness and worship strength, and in this worship of strength they radicalize and find the solution. Somehow this isolation then radicalization is seen as a surprise, yet for anyone who was paying attention, it was a long time coming.",1
" The only thing I'm remotely interested in right now is evolution, geology, biology, or 
Scientology. I want to discover new data and contribute to the collective knowledge of 
this species. If I went into the oilfields as a Geologist, I could easily be making $160,000. 
Problem is, I'd need a Master's or Doctorate and that'd take over half a decade, and a 
handsome amount of cash and determination.",1
"RT @onewordlouder: RT if you know why. https://t.co/8FbgEmft2j
RT @pot_handbook: @shaleentitle I would love to get this article circulating in drug reform circles because I have a sense a lot of peopleâ€¦
RT @archillect: https://t.co/46c2hewrSE",1
"The three begin to live together as a family for a while, and Rayber is excited to have his nephew back in order to raise him as a normal boy and provide him with a proper education. However, Francis resists his uncle's attempts at secular reform very much the same way he resisted Mason's attempts at religious reform. Rayber understands what Francis is going through, as he himself had been kidnapped as a child by Mason, but Rayber's father had managed to rescue him. 
Pigritia medeocris is a moth in the family Blastobasidae. It was described by Thomas de Grey, 6th Baron Walsingham, in 1897. It is found in the West Indies. 
In basketball, he averaged 15 points and 10 rebounds per game as a senior. He received first-team Channel League and Ventura County honors in both sports as a senior. He also competed in the long jump, triple jump and high jump. ",0
"Oakle Street railway station served the village of Oakle Street, Gloucestershire, England from 1851 to 1964 on the Gloucester-Newport line. 
After three months of test transmissions Saint FM officially opened with scheduled broadcasts on 3 January 2005. 
In July 2012, it was revealed that Charleston would appear alongside Mischa Barton in an Irish stage production of Steel Magnolias. Charleston will play Ouiser Boudreaux in the production, which will premiere at the Gaiety Theatre, Dublin in September and will be followed by a nationwide tour. In August 2012, Charleston was a contestant on BBC TV's Celebrity Masterchef. ",0
"It's time for you and me to stop sitting in this country, letting some cracker senators, Northern crackers and Southern crackers, sit there in Washington, D.C., and come to a conclusion in their mind that you and I are supposed to have civil rights. There's no white man going to tell me anything about my rights. Brothers and sisters, always remember, if it doesn't take senators and congressmen and presidential proclamations to give freedom to the white man, it is not necessary for legislation or proclamation or Supreme Court decisions to give freedom to the black man. You let that white man know, if this is a country of freedom, let it be a country of freedom; and if it's not a country of freedom, change it.",0
"Clearly, Comic Sans as a voice conveys silliness, childish naivete, irreverence, and is far too casual for such a purpose. It is analogous to showing up for a black tie event in a clown costume. We are summoning forth the proletariat around the globe to aid us in this revolution. We call on the common man to rise up in revolt against this evil of typographical ignorance. We believe in the gospel message ï¿½ban comic sans.ï¿½ It shall be salvation to all who are literate. By banding together to eradicate this font from the face of the earth we strive to ensure that future generations will be liberated from this epidemic and never suffer this scourge that is the plague of our time.",0
"I was very jealous. Karlin was half Hawaiian and half Mexican, and he wasnï¿½t that good looking. How on earth could he have managed to sleep with four girls in Isla Vista, while I had been there for two years and had none? It seemed absolutely preposterous. I didnï¿½t want to see him at all after I found this out. The second counsellor that was assigned to help me was a girl named Sasha. She was only a year older than me. Sasha was the first young girl I had interacted with in the entire time I stayed in Santa Barbara, and she was only hired to talk to me. How pathetic is that?",1
"The Soling was a sailing event on the Sailing at the 1972 Summer Olympics program in Kiel-Schilksee.  Seven races were scheduled. Only six races were sailed due to weather conditions. 80 sailors, on 26 boats, from 26 nation competed. 
An Old-Fashioned Christmas is the second Christmas album and posthumous twelfth studio album by American music duo Carpenters, released on October 26, 1984, and after the death of singer and drummer Karen Carpenter. 
School league tables and other education statistics are often criticised as an example of target culture. The use of number of GCSE examinations passed at grade C as a measure of educational attainment has led schools to focus specifically on getting students on the boundary between grades C and D to improve enough to get a C. ",0
"RT @stunixos: https://t.co/mdQfJy7iu4
RT @amathaenemy: Since we're celebrating yeehaw culture today I'd like to introduce some of y'all to the death metal cowboys of Botswana htâ€¦
RT @IHateNYT: no one who thinks a Bruno Mars concert is the best use of drugs will ever understand the dive bar scene",1
" As for euthanasia, life is horrible. Just because the majority of people can get laid and have 
everything handed to them and live in heaven, doesn't mean 100% of people will. Even 
in the first world, there's so much injustice. Like people living past age 30 still as virgins 
with little friends. I'm sure a lot of them are friendly, hell that's why its called a Nice guy. 
But this is a decadent society that rewards cruelty, manipulation, douchebaggetry, and 
parasitic idiocy.
 ALL humans should be entitled to an instant painless death. Jack Kevorkian was a hero!
 Besides, the world population is at like 7.2 billion now, and only like 1 billion (at most) are 
benevolent or intelligent. We need to exterminate this dumbass species to about 1 bill and 
cap it there till we're a type 2 civilization. Thanks obama ",1
"Starbucks is absolute garbage anyways. It's probably on par with eating like 3 mcdonalds 
burgers with every cup considering all the sugar (sugar = tooth decay and fattening)
 If I was a homicidal criminal, I'd love the death penalty to put me out of my misery from a 
life sentence.
 F the penalty, let them rot forever unless they're willing to accept a euthanasia option after 
10 years of prison time served.
 Anyone who harms those weaker or worse off than them is a scumbag who deserves the 
blade
 If my cousin was adam lanza I wouldn't defend him at all.",1
"The word ï¿½slaveryï¿½ and ï¿½rightï¿½ are contradictory, they cancel each other out. Whether as between one man and another, or between one man and a whole people, it would always be absurd to say: ""I hereby make a covenant with you which is wholly at your expense and wholly to my advantage; I will respect it so long as I please and you shall respect it as long as I wish.",0
"As a correspondent for the Washington bureau of NBC and MSNBC, she was the on-scene reporter for the 2002 Quecreek Mine Rescue, where nine coal miners were trapped and subsequently rescued from a Pennsylvania mine. She reported on the DC Sniper investigation and from The Pentagon on September 11th and in the ensuing days. She has also covered Hurricanes Bertha (1996), Fran (1996), Bonnie (1998), Dennis (1999), and Floyd (1999). 
Note: G = Games pitched; W = Wins; L = Losses; SV = Saves; ERA = Earned run average; SO = Strikeouts 
The boys' track team won the NJSIAA indoor relay championships in Group II in 1991 and in Group I in both 2012 and 2013. ",0
"In 1991, Vivian succeeded to his father's titles and joined the House of Lords, where he was Shadow Minister for Defence. Between 1994 and 2000, he was Commissioner for the Royal Hospital, Chelsea.[citation needed] 
Islam is the second largest religion in Norway after Christianity. As of 2020, the number of Muslims living in Norway was 182,826 (3.4% of the population of 5,402,171). The majority of Muslims in Norway are Sunni, with a significant Shia minority. Fifty-five percent of Muslims in the country live in the counties of Oslo and Akershus. The vast majority have an immigrant background, with Norwegians of Pakistani descent being the most visible and well-known group.  
A member of Grylloblattida/Eoblattida belonging to the family Cacurgidae. The type species is Suksunus bicodex. ",0
"RT @spacetwinks: can you believe that ""you have to wait to see a doctor"" line of anti-socialized healthcare propaganda ever fucking workedâ€¦
RT @Probgoblin: The one where Phoebe dreams of blood and flame and wakes in ruins of Central Perk. She continues her open mic set as planneâ€¦
RT @little__tunny: where's the off button https://t.co/uSPFV5qFJz",1
"Goodbye me is a god, a god of sadness exiled to this eternal hell the people I helped, abandon me I am denied what I want, To love & to be happy Being made a human Without the possibility of BEING human The cruelest of all punishments To some I am crazy It is so clear, yet so foggy Everythingï¿½s connected, separated I am the only interpreter of this Id rather have nothing than be nothing Some say godliness isnï¿½t nothing Humanity is the something I long for I just want something I can never have The story of my existence. Me. sorry I didnï¿½t write, A SHITLOAD in my existence ride.",1
"Understand here and now, there is no democratic solution, any attempt to vote your way out of Ethnic replacement will be met with at first with derision, then contempt and finally by force. This solution of a Democratic salvation is nothing but a pipe dream, and as our enemies increase within our lands, driven by mass immigration and the invaders own higher birth rate it will be pushed further and further into the realms of impossibility. The media of the world will be used against you, the education system of the rulers will be used against you, the financial power of the worlds corporations will be used against you, the military and legislative might of the UN, the EU and NATO itself will be used against you and even your own, previously corrupted, religious leaders will be used against you.",1
"Stubbs is commemorated on the Menin Gate Memorial in Belgium (Panel 29), and in Australia (Australian War Memorial, Panel 154; WA Parliament House, Perth; the Honour Avenues of Kings Park; and the Subiaco Roll of Honour). 
Adults have been recorded on wing from June to July and again from September to October. The larvae feed on various low-growing plants. 
The median income for a household in the city was $32,500, and the median income for a family was $44,500. Males had a median income of $32,125 versus $23,393 for females. The per capita income for the city was $17,949. About 11.2% of families and 12.7% of the population were below the poverty line, including 14.0% of those under age 18 and 11.8% of those age 65 or over. ",0
"RT @hottestsingles: https://t.co/pYPMplZO0o
RT @daveexplosm: Big mood https://t.co/oQX4W1RIR7@MetalBlade @ShaneJost Yeah, the Gloom EPThe sound of the future https://t.co/hoPFhPIYzN
RT @ShaneSheehy: This shot is beautiful and should be taught in any film studies class. https://t.co/iQX8tuVhxw",1
"Jorwe culture was a Chalcolithic archaeological culture which existed in large areas of what is now Maharashtra state in Western India, and also reached north into the Malwa region of Madhya Pradesh. It is named after the type site of Jorwe.  The early phase of the culture is dated to c. 1400-1000 BCE, while the late phase is dated to c. 1000-700 BCE. 
The district includes sections of Kossuth and Winnebago counties. It serves Buffalo Center, Lakota, Rake, and Thompson. 
In 1999 Lost Musicals was recognised by the British Charity Commissioners as an educational charitable trust, titled The Lost Musicals Charitable Trust. The project's educational output has been varied: for instance, in 2011 Princeton University invited Fisher to present a talk about the project to students and staff at Princeton. ",0
"A designer needs to act like a cop. When you are a designer, you are a designer 24/7/365. Always noticing, always observing, always designing, even if only in your head.",0
"There were some assorted people in the garage who were walking toward the outside, and I saw that among them were two pastors. My horror movie experience indicated that pastors help with all sorts of ghoulie problems, so I called them over and explained that my brother wasn't actually dead. They were shocked and agreed to help stop the ceremony. One of them followed me toward the eulogizer, but at this point, the garage was significantly larger and was extremely crowded, to the extent where I couldn't even pass anyone. Everyone stopped walking as they turned to look behind us at someone who was walking forward.",1
"RT @geekylonglegs: How sweet the sound https://t.co/d3Fgpgbfiy
RT @mitchysuch: Motivational speakers are the best grifters because they make millions telling the people they grift how to get rich
RT @FinalBossFemme: The one thing conservatives are good for is making us sound way more badass than we ever could on our own https://t.co/â€¦",1
"Sit down and decide what you want to be, and what you want people to associate with you. Map it out and then work hard to make it a reality. When people think of me they think of three things: someone that helps organizations with their image and messaging; a captivating and entertaining speaker; a loving husband and father. That is my brand. Who are you?",0
"You know what I hate? .....MANKIND!!!!...kill everything...kill everything..13
[Responding to the prompt “Letter to your future self”:]
 I'm sorry your life has been so shitty, and you've had a childhood mostly void of friendship 
and happiness. You dropped out of school, got high through most of the first half of the 
2010s, lost your popular internet accounts, and have rapidly deteriorating health and 
mind. ",1
"In modern angelology, Uriel is identified variously as a seraph, cherub, regent of the sun, flame of God, angel of the divine presence, presider over Tartarus (hell), archangel of salvation, and, in later scriptures, identified with Phanuel (""face of God""). He is often depicted carrying a book or a papyrus scroll representing wisdom. Uriel is a patron of the arts. 
Koch was born in Charleston, Illinois, and spent his youth in Indianapolis before attending Northwestern University. He published a book of poetry, I'll Remember Indiana, in 1948, and a book about Indiana basketball, Tournament Trail, in 1950. Later with Mad he published four books under the magazine's imprint. Koch moved to California in 1957, and was married three times. 
Providing leadership and direction to local councils are 29 regional and state councils in the U.S. and Canada. Regional councils help with local council operations, provide direction and form new councils. Officers are elected at the regional level and serve one-year terms.[citation needed] ",0
"I was not raised in a racist home or environment. Living in the South, almost every White person has a small amount of racial awareness, simply because of the numbers of negroes in this part of the country. But it is a superficial awareness. Growing up, in school, the White and black kids would make racial jokes toward each other, but all they were were jokes. Me and White friends would sometimes would watch things that would make us think that ï¿½blacks were the real racistsï¿½ and other elementary thoughts like this, but there was no real understanding behind it. The event that truly awakened me was the Trayvon Martin case. I kept hearing and seeing his name, and eventually I decided to look him up. I read the Wikipedia article and right away I was unable to understand what the big deal was. It was obvious that Zimmerman was in the right.",1
"Soon we are on our way to OP1 Black Ede 2, if I croak on my way there (about 5 hours) or during OP, these should be my last words: I hate the human race, except for myself and my family!
School shooting in Montreal!2 Quote n24:3 “. . . the police rules out a terrorist attack . . .”
without obligation, doesn’t that show again what kind of losers are working there? ",1
" child soldiers are cool i wish i coulda been one
 I think the college system and american society needs a massive change. I don't see the 
point in dishing out $30k a year just to get into college, only for most people to either 
drop out or get a useless degree, or something they're not entirely interested in.
 I don't think everything should be free, but there's one thing that absolutely must be- 
Education. Primary and Secondary school is free for students, which is excellent because 
every human deserves the chance and the right to be educated.
 Yet in college, most the time it's going into a huge room with a hundred other students, 
taking notes of what the professor says, and then studying your ass off to try to actually 
pass the class. A lot of times, the teachers aren't even good at teaching in the first place.
 Yet in Elementary ~ High, you have teachers working their ass off, helping each student at 
the rise of a hand.
 So normally school only costs tax payers. You get all the help you need for free, during 
class. You can fuck up all you want.
 College, you pay a FUCKLOAD of $$$ for, get shitty teachers, have to do everything 
yourself, and have a low chance of success.
 In america, College is Bullshit!",1
"RT @nezumi_ningen: https://t.co/ziHpvnrrI9
RT @emarchak: Q. Whoâ€™s your favourite fairytale princess?A. I have three. https://t.co/oycqnyVy88
RT @bellingcat: Robert Evans (@IwriteOK) examines the toxic online culture that inspired the Christchurch massacre shooter https://t.co/QzCâ€¦",1
"Life is managed; it is not cured. Learn to take charge of your life and hold on. This is a long ride, and you are the driver every single day. We teach people how to treat us. Own, rather than complain about, how people treat you. Learn to renegotiate your relationships to have what you want. There is power in forgiveness. Open your eyes to what anger and resentment are doing to you. Take your power back from those who have hurt you. You have to name it before you can claim it. Get clear about what you want and take your turn.",0
"RT @mehil: These kinds of threads pop up on Twitter every now and then, and just once I want them to have a story that ends along the linesâ€¦
RT @gray: Googleâ€™s street view camera taking photos of itself in mirrors. Scifi wonderfulness. https://t.co/dbEVaFsWUb https://t.co/TwEkOChâ€¦
RT @EsotericExposal: https://t.co/OTBUnrrMxp",1
"Leaders lead by telling stories that give others permission to lead, not follow. Storytelling is our most basic technology, evolved through twenty-first-century innovation. We all seek to experience our life in the most heroic of terms. Nobody likes a change story, especially a change story we have no control over. What people really need is a continuity story. Our fate as a species is contained in the story. Both tyranny and freedom are constructed through well-supported narratives. Storytelling empowers, because it escapes the need to claim absolute truth. Reinvention is the new storyline. Storytelling is like fortune-telling. The act of choosing a certain story determines the probability of future outcomes.",0
"We went to places like Barnes & Noble, the playground at the park, and local cafï¿½s where I treated him to coffee and pastries. The parks I took him to were Serrania Park and the Woodland Hills recreation center. I like to watch him play in the playground at these parks, because those were the exact same playgrounds I played in when I was his ageï¿½ When my life as actually happy. As I watched him, I dreamed about that happy life I used to live, before my whole world turned to darkness.",1
"Private shareholders own 81.4% of the company with 37% held by former Air France shareholders and 21% held by former KLM shareholders. The Government of France owns the remaining 15.9%. 
G. Sepium tolerates being cut back to crop height, and can even be coppiced, year after year. When the trees are cut back, they enter a temporary dormant state during which their root systems do not compete for nutrients needed by the crops, so the crops can establish themselves. 
The GRU was known in the Soviet government for its fierce independence from the rival ""internal intelligence organizations"", such as the Main Directorate of State Security (GUGB), State Political Directorate (GPU), MGB, OGPU, NKVD, NKGB, KGB and the First Chief Directorate (PGU). At the time of the GRU's creation, Lenin infuriated the Cheka (the predecessor of the KGB) by ordering it not to interfere with the GRU's operations. ",0
" [Responding to the prompt “Good names for a gun”:]
 Natural Selector19",1
"Vojvodina is more diverse than the rest of Serbia with more than 25 ethnic groups and six languages which are in the official use by the provincial administration. 
A rebellion was initiated in September 1937 in the Lasta region and in a few days was threatening the surprised Italian administration in Begemder and Gojjam. Well-armed Patriots seized numerous outlying residences and destroyed several entire Askari detachments. A number of Italian officers were also killed. Following the insurgency the Italian press ceased to report on combat operations in Ethiopia. 
Sir Walter Clarence Huggard QC (d.  21 June 1957) was a British barrister, acting High Commissioner for the Bechuanaland Protectorate and Swaziland and Chief Justice of the Straits Settlements. ",0
"This biographical article related to association football in Switzerland, about a forward, is a stub. You can help Wikipedia by expanding it.
Clara and Bee rival for the attentions of visiting single gentlemen, one of whom is Hubert Saint John,  who takes a fancy to Bee as she reminds him of his late wife. When Bee cuts ties, Clara attempts to charm him. 
Inexpensive books bound in paper have existed since at least the 19th century in such forms as pamphlets, yellowbacks, dime novels, and airport novels. Modern paperbacks can be differentiated by size. In the U.S., there are ""mass-market paperbacks"" and larger, more durable ""trade paperbacks"". In the U.K., there are A-format, B-format, and the largest C-format sizes. ",0
"RT @TorEkelandPLLC: Everytime you drink a @CocaCola product today think about how theyâ€™re headquartered in a state that calls for the execuâ€¦
RT @AnandWrites: Mark Zuckerberg has finally made clear what outcome he most fears.This is what should thus be done. https://t.co/Vnr6dtoâ€¦
RT @timescanner: Desperate timescanners call for desperate measuring spoons.",1
"RT @viperwave: https://t.co/8wLtrBMwvY
RT @MattBors: While most outlets rushed to embed a tweet of @deAdder's comic and soak up the free traffic, we paid him for his work. That'sâ€¦Good shit https://t.co/mGwP33MRmW
RT @AnAngryOpossum: Two options to post and share, folks https://t.co/wtmvvO7Ap3",1
"To carry out his university dissertation, Crespo developed the website for the Cuban Registry of Mentally Challenged Patients which contained the genetic characteristics of those people, allowing geneticists to manage information and visualize different reports to raise the quality of life and well-being of such patients. 
The current Professional Conductor of Kingdom Brass is Ian Porthouse. Ian took on that role with Kingdom in September 2017. 
The American Numismatic Association held their annual ""World's Fair of Money"" here in 1991, 1999, 2011, 2013, 2014, 2015, 2019, 2021 and 2022. ",0
"l would like to say, in closing, a few things concerning the Muslim Mosque, Inc., which we established recently in New York City. It's true we're Muslims and our religion is Islam, but we don't mix our religion with our politics and our economics and our social and civil activities -- not any more We keep our religion in our mosque. After our religious services are over, then as Muslims we become involved in political action, economic action and social and civic action. We become involved with anybody, any where, any time and in any manner that's designed to eliminate the evils, the political, economic and social evils that are afflicting the people of our community.",0
"On 11 November 2018, Chung made his debut for the national team and scored an important goal to help Hong Kong defeat Chinese Taipei 2-1. The performance was appreciated by the coaches and fans. 
This article about a United States film actor born in the 1920s is a stub. You can help Wikipedia by expanding it.
Cooley made several appearances in TV commercials for Easterns Automotive Group, a local car dealership group on the DC and Baltimore areas, alongside Clinton Portis, Antwaan Randle El, Sean Taylor and Jason Campbell. ",0
"The Victims' Bill of Rights made various changes to the California Penal Code and the Welfare and Institutions Code. Victims of crime were granted the right to be notified of, to attend, and to state their views at sentencing and parole hearings. Other provisions related to the defense of insanity and diminished capacity, harsher punishments for recidivists and the limitation of plea bargaining. 
This biographical article related to a Norwegian association football midfielder is a stub. You can help Wikipedia by expanding it.
This geographical article about a location in Baskil District, Turkey is a stub. You can help Wikipedia by expanding it.",0
"The greatest countries in the world are reasonably progressive centrist nations dedicated 
to peace. America is mostly extremism and idiocy; the liberals are a disgrace to left-wing 
politics and the republicans to the right wing.
 Now I'm not calling for women being beaten up, mutilated and forced into wearing those 
robes that cover all their skin like they do in Papa New Guinea or the middle east.
 All I want is for them to treat men with respect and to not be hypocritical degenerate 
money wasting idiots. There are a few real women out there.. Budd Dwyer's wife, the 
Liberian Monkey Island researcher wife, a few.
 You know what makes them real women? Intelligence, loyalty, determination. Most 
american women? Brain-dead, immature, cheating, lazy, fat, mentally damaged.
 It is obvious to anyone that this country has failed. My grand father served in WW2, Korea 
and Vietnam.. all just for his children's generation to fuck everything up, and for their 
kid's generation to finish the job.",1
"RT @AthertonKD: ""aerospace giant"" should mean something cool like a flying whale but instead it's just ""company that gets military contractâ€¦It is time. https://t.co/rS4dNSmsN8
RT @dubsteppenwolf: Very Normal municipal infrastructure we've got herehttps://t.co/FsXCURCwHU
RT @chaosprime: people are just *determined* that the higher order emergences of a cosmos made of war and slavery somehow must be beings ofâ€¦",1
"It has been confirmed, after getting my yearbook and watching people like and the human race isnï¿½t worth fighting for, only worth killing. Give the Earth back to the animals, they deserve it infinitely more than we do. Nothing means anything anymore, most quotes are worthless, especially the rearranged ones like ï¿½donï¿½t fight your enemies, make your enemies fight.ï¿½ You know, quotes that use the same phrase just rearranged, Dumb fuck shit itï¿½s funny, people say ï¿½you shouldnï¿½t be so differentï¿½ to me, and 1st I say fuck you donï¿½t tell me what I should and shouldnï¿½t be and 2nd mother fuckers different is good, I donï¿½t want to be like you or anyone which is almost impossible this day with all the little shits trying to be ï¿½original copycatsï¿½, I expect shits like you to criticize anyone who isnï¿½t one your social words, ï¿½normalï¿½ or ï¿½civilizedï¿½ ï¿½ see: Tempest and Caliban.",1
"I believe in (carefully) mixing fabrics (cottons, silks, linens, etc) and textures. I believe in careful, sound construction, although the appearance might be delightfully wonky. I believe in squaring-up often and using steam when pressing. I believe in simplicity among chaos.",0
"They donï¿½t know beyond this world how I do in my mind or in reality or in this existence yet we each are lacking something that the other possesses ï¿½ I lack the true human nature that Dylan owned and they lack the overdeveloped mind or imagination or knowledge too. I donï¿½t fit in here thinking of suicide gives me hope, that Iï¿½ll be in my place wherever I go after this life...that Iï¿½ll finally not be at war with myself, the world, the universe ï¿½ my mind, body, everywhere, everything at PEACE in me ï¿½ my soul or existence, and the routine is still monotonous, go to school, be scared & nervous, hoping that people can accept me...that I can accept them..",1
"Some of you may say that children would never consent to sexual activity, and that if they engage in it, an adult must have forced them into it. Apply this argument to females once again and it immediately evinces why this is a meaningless assertion. It is equivalent to asserting that violent persecution is justified toward any female and her associate who engages in premarital sexual activity because no females would ever desire it owing to some arbitrary criterion. Itï¿½s a presumptuous way to justify discriminatory coercion and is not based on any logical argument.",1
"RT @DinkMagic: there should be an entire tv channel thats just cartoons for grown ups featuring animals with mental illnesses . make fuckinâ€¦
RT @NDeathcamp: ANARCHISTS ARE THE 4LOKO OF LEFTISTS.THERE IS ABSOLUTELY MERIT TO STANDING AROUND IN VERSED COMPANY DISCUSSING THE FINER Nâ€¦
RT @HeatherAntos: I truly believe water can solve all of our problems.Weight loss? Drink water.Clear skin? Drink water.Tired of someoâ€¦",1
